temp,hum_air,hum_soil,hour,target_action
17.67,83.58,45.63,5,0
13.0,91.68,43.97,4,0
39.07,45.84,31.84,13,2
29.22,62.48,30.59,14,1
27.7,45.84,47.34,17,0
33.19,51.52,50.18,11,2
41.65,58.36,37.08,12,2
17.17,80.36,63.25,20,0
15.99,35.29,62.47,3,0
20.84,35.99,31.51,1,0
39.12,39.13,54.78,13,2
24.34,28.72,38.97,18,0
35.8,70.04,37.17,13,2
18.09,38.29,11.13,2,0
26.81,55.63,40.72,9,0
15.82,72.99,59.33,22,0
24.39,56.43,52.47,8,0
19.87,88.42,52.82,23,0
28.48,78.84,17.12,10,1
35.41,44.11,28.43,14,2
40.15,34.13,21.29,13,2
20.52,87.61,26.01,4,0
34.29,52.78,41.03,12,2
38.57,51.78,28.79,11,2
15.75,81.7,39.96,20,0
29.58,25.65,32.99,13,1
30.36,56.58,24.34,10,1
20.17,75.0,13.44,0,0
12.68,84.41,58.83,1,0
19.7,86.96,8.65,4,0
29.54,57.6,8.09,9,1
17.89,84.34,55.13,23,0
20.62,27.5,64.82,21,0
33.24,46.38,49.44,13,2
23.95,25.73,8.87,18,0
13.96,36.59,20.92,1,0
23.97,75.73,63.39,7,0
41.99,25.31,54.09,13,2
19.83,61.61,40.31,2,0
19.96,53.98,21.5,4,0
17.1,33.6,8.82,23,0
20.15,72.99,9.19,23,0
29.24,73.52,42.88,14,0
40.94,75.84,9.24,12,2
30.23,78.57,64.64,15,0
24.3,47.05,18.45,9,1
23.69,94.59,48.51,7,0
12.73,30.11,16.84,1,0
12.08,70.34,38.79,23,0
35.92,92.95,12.59,14,2
26.7,40.7,51.71,17,0
13.0,44.47,41.34,0,0
20.58,65.32,12.91,23,0
22.7,79.69,56.37,9,0
35.5,48.03,39.18,14,2
25.03,83.57,60.53,19,0
35.68,41.87,60.25,11,2
31.01,86.21,60.47,13,0
12.99,42.71,12.43,4,0
41.06,68.22,14.89,13,2
17.44,50.05,64.3,20,0
20.27,47.53,35.79,2,0
36.28,49.78,21.58,12,2
17.7,59.94,51.87,22,0
24.03,84.15,23.06,18,0
37.95,78.15,49.45,13,2
31.12,56.45,55.73,14,0
21.06,44.75,52.7,2,0
31.32,84.8,23.62,16,1
36.38,85.91,30.89,11,2
24.12,56.76,31.56,19,0
29.15,73.71,36.0,12,0
41.64,50.85,17.54,13,2
40.94,35.44,33.79,12,2
27.27,47.5,37.11,8,0
14.88,72.75,38.31,1,0
33.02,78.86,54.73,13,2
20.06,84.62,37.49,22,0
32.08,26.24,21.15,11,2
22.55,59.05,45.8,7,0
33.56,44.17,53.45,14,2
23.02,72.88,26.2,18,0
40.24,42.17,44.78,14,2
16.1,64.64,16.38,20,0
14.05,74.84,27.49,0,0
35.44,78.9,59.83,13,2
24.04,43.86,59.94,17,0
25.97,31.15,40.79,19,0
40.01,40.31,48.03,13,2
29.7,66.94,56.68,15,0
31.81,27.83,62.64,13,0
12.58,36.12,35.92,22,0
32.12,94.68,40.01,14,2
23.65,51.76,31.69,8,1
25.81,59.76,12.1,6,1
36.24,25.77,32.1,11,2
27.71,66.43,53.07,8,0
41.61,47.77,53.88,14,2
35.9,62.11,58.87,14,2
33.86,61.83,10.93,14,2
29.66,92.72,38.05,15,0
24.37,43.78,14.12,18,0
13.59,64.93,19.44,5,0
12.55,51.71,59.31,22,0
13.4,54.54,36.32,23,0
40.77,28.89,51.24,14,2
21.7,73.19,11.67,1,0
33.02,38.67,31.76,11,2
29.83,57.79,46.43,11,0
29.15,55.4,15.6,12,1
29.38,57.77,26.57,11,1
21.07,51.29,11.68,23,0
38.6,41.97,45.13,14,2
39.58,56.41,63.34,14,2
31.34,28.24,55.14,14,0
37.92,41.96,63.55,14,2
13.8,79.94,56.2,2,0
15.01,84.0,56.75,3,0
28.77,75.07,40.9,13,0
37.4,69.28,37.54,12,2
21.46,81.79,31.16,22,0
28.44,33.95,54.63,16,0
12.3,61.77,18.38,2,0
41.6,33.14,11.2,12,2
35.01,79.45,62.03,14,2
22.84,61.44,8.22,19,0
41.49,81.7,63.68,12,2
14.77,80.93,49.54,20,0
25.93,57.63,26.72,7,1
13.77,59.78,47.78,23,0
22.05,26.98,54.62,6,0
18.58,61.65,21.99,1,0
21.5,72.42,51.94,2,0
40.42,41.36,53.85,11,2
24.82,94.06,22.21,18,0
21.75,93.24,10.39,5,0
31.22,44.8,19.63,15,1
32.5,74.91,19.44,14,2
41.51,27.1,11.72,13,2
28.38,71.6,49.38,9,0
34.58,68.68,29.66,12,2
23.46,82.55,58.41,18,0
17.13,46.31,22.37,3,0
24.9,86.46,33.83,17,1
24.56,85.06,44.42,19,0
24.62,71.87,58.02,16,0
32.86,58.06,37.9,12,2
24.18,68.29,29.29,16,1
40.62,76.1,57.42,12,2
41.48,93.27,25.68,13,2
27.7,33.52,12.53,7,1
28.75,46.92,33.37,12,1
24.23,79.65,52.75,18,0
22.67,53.64,9.75,7,1
41.56,72.07,41.4,13,2
13.22,34.32,41.88,21,0
24.3,74.64,60.93,19,0
16.54,72.18,24.33,22,0
33.79,66.01,23.89,12,2
17.83,78.57,33.11,21,0
38.54,86.61,28.34,11,2
23.23,83.05,49.97,18,0
39.51,33.93,44.58,14,2
41.6,77.11,51.26,14,2
35.14,56.48,54.74,12,2
30.69,48.37,60.61,13,0
16.5,86.58,32.56,22,0
39.99,64.17,64.13,12,2
35.31,60.09,20.29,13,2
20.64,79.92,48.72,23,0
26.06,63.73,38.44,7,0
14.03,85.06,54.56,3,0
31.77,32.2,35.18,11,0
15.76,79.33,52.68,21,0
31.55,36.47,61.02,13,0
32.15,40.77,49.74,12,2
21.74,37.56,52.24,22,0
40.46,41.69,11.83,14,2
35.37,76.23,19.68,14,2
26.9,70.87,63.54,16,0
39.56,41.08,47.51,11,2
37.68,43.91,40.0,11,2
32.77,31.95,28.92,13,2
16.59,54.01,10.53,23,0
26.91,51.5,29.04,6,1
37.93,35.21,36.44,14,2
30.27,83.42,20.05,15,1
28.37,84.68,17.87,13,1
40.66,32.63,36.98,11,2
12.5,43.65,41.4,21,0
12.36,76.53,21.68,22,0
38.78,85.9,41.48,11,2
13.16,30.02,59.32,23,0
21.98,88.17,34.97,1,0
39.72,29.31,56.87,12,2
32.73,69.36,60.85,14,2
31.44,26.55,13.27,10,1
31.71,89.98,13.46,12,1
21.53,49.76,35.13,2,0
27.92,70.42,41.52,19,0
30.9,37.92,32.28,16,1
21.17,47.49,26.61,21,0
35.86,77.31,44.54,14,2
21.65,93.11,8.12,2,0
14.14,94.44,63.18,3,0
18.04,81.68,21.23,4,0
24.25,84.3,60.27,16,0
39.24,92.86,14.21,12,2
24.47,27.82,21.57,17,1
14.69,36.91,21.39,23,0
17.89,28.69,64.78,5,0
28.33,60.08,8.26,15,1
17.33,92.09,44.46,21,0
13.92,65.77,57.57,23,0
33.44,63.88,46.32,11,2
35.53,82.87,28.68,11,2
37.52,90.03,62.62,14,2
37.32,73.9,58.93,11,2
23.38,87.68,32.74,7,1
34.03,37.27,40.68,11,2
29.51,60.24,63.15,10,0
12.7,50.52,64.01,0,0
24.05,48.28,33.64,8,1
13.59,40.0,56.3,1,0
14.5,87.58,25.21,0,0
13.68,56.53,29.19,0,0
40.83,62.12,17.39,13,2
37.33,44.34,19.92,11,2
25.17,92.4,45.44,6,0
19.44,67.78,37.11,3,0
14.17,25.05,21.17,20,0
24.94,43.75,30.97,6,1
30.01,94.95,29.27,13,1
35.91,93.23,64.28,11,2
13.55,63.12,56.65,4,0
24.54,64.49,30.11,18,0
41.31,88.11,60.09,12,2
15.62,74.6,27.53,22,0
24.01,90.26,46.07,17,0
20.25,58.54,63.1,5,0
16.02,93.31,30.25,4,0
37.17,62.77,46.75,14,2
32.91,70.14,24.87,11,2
24.35,30.78,23.18,16,1
23.07,67.81,40.73,18,0
36.83,78.74,63.82,12,2
14.72,55.75,33.83,5,0
16.4,60.17,61.45,2,0
39.2,52.53,60.12,12,2
36.52,92.83,22.46,12,2
35.25,58.36,30.9,12,2
30.72,33.83,44.67,14,0
20.77,27.02,37.53,0,0
40.04,79.07,13.47,14,2
26.76,63.34,64.64,7,0
20.42,25.19,50.9,20,0
22.97,51.78,32.95,6,1
12.51,88.98,43.24,20,0
19.65,91.34,12.99,4,0
17.64,28.75,36.23,21,0
16.07,33.64,61.06,0,0
12.96,25.34,59.11,5,0
18.81,85.81,27.23,3,0
15.11,29.96,38.29,22,0
13.35,32.55,47.75,1,0
16.12,40.93,27.38,1,0
18.07,89.21,11.7,22,0
24.48,73.18,36.81,8,0
29.51,68.18,42.29,9,0
21.67,79.93,8.33,3,0
16.24,73.53,13.45,22,0
40.21,77.21,19.82,11,2
27.45,30.16,27.84,9,1
34.26,66.28,38.84,12,2
32.83,77.72,24.75,13,2
20.55,64.6,23.74,2,0
28.8,25.83,57.55,9,0
30.06,39.78,16.27,9,1
22.55,92.4,36.24,19,0
32.12,74.33,62.31,14,2
35.72,73.2,43.63,13,2
22.93,71.22,48.88,17,0
12.45,33.95,32.58,2,0
22.48,25.29,9.14,19,0
15.5,55.85,44.83,2,0
16.67,56.1,44.02,23,0
22.98,81.83,14.29,7,1
18.23,37.71,34.34,2,0
40.05,44.26,60.17,12,2
31.58,30.48,19.69,10,1
27.55,52.99,34.28,18,0
12.29,42.92,34.28,3,0
15.11,43.4,54.21,0,0
35.65,42.78,55.0,13,2
23.69,41.21,51.28,16,0
13.36,47.39,28.83,22,0
36.77,62.57,12.11,14,2
21.08,55.64,27.92,3,0
23.59,29.44,46.75,6,0
41.23,54.81,48.06,11,2
12.47,84.24,63.01,23,0
33.64,32.05,33.86,13,2
40.47,91.11,44.05,11,2
13.92,46.6,38.73,20,0
37.98,26.02,16.59,13,2
24.49,42.72,34.29,17,1
38.34,29.88,39.06,11,2
21.25,64.65,62.19,23,0
41.48,47.14,28.89,13,2
31.41,81.48,63.87,12,0
30.81,76.28,38.91,11,0
36.18,57.8,21.82,11,2
25.1,64.24,18.92,8,1
19.76,67.61,16.08,0,0
19.89,43.95,33.82,3,0
21.92,34.76,9.25,0,0
30.52,51.36,33.37,13,1
37.15,31.64,64.34,13,2
26.99,47.04,46.2,7,0
24.1,63.68,51.31,6,0
35.82,62.81,14.78,13,2
20.69,33.44,34.97,1,0
32.67,25.58,24.31,14,2
15.17,31.23,58.96,20,0
15.4,27.53,18.33,20,0
31.32,53.03,34.15,9,1
14.48,52.28,41.52,21,0
16.65,41.91,37.3,3,0
30.73,40.08,55.32,11,0
25.15,52.75,21.19,7,1
28.84,31.06,29.51,12,1
41.31,40.0,53.15,14,2
30.96,53.4,38.1,9,0
29.73,31.64,30.92,12,1
23.4,83.86,9.68,18,0
30.93,72.32,50.94,16,0
12.39,51.82,63.41,1,0
28.72,35.53,43.36,14,0
14.07,38.59,56.82,4,0
18.61,33.41,37.46,1,0
28.89,36.21,21.21,10,1
32.04,54.58,8.82,13,2
23.54,42.2,45.24,19,0
24.57,86.92,36.11,6,0
26.94,92.27,52.58,17,0
34.77,73.4,47.6,13,2
12.53,81.61,64.31,20,0
25.41,42.86,37.09,17,0
12.43,71.55,32.35,23,0
21.57,29.06,24.34,22,0
27.6,92.22,35.18,19,0
14.4,71.91,57.75,1,0
26.56,47.18,10.42,18,0
39.74,79.11,63.74,13,2
32.56,26.11,64.62,12,2
35.47,51.34,42.08,14,2
29.41,87.7,26.9,10,1
38.89,43.42,20.71,14,2
16.41,71.75,23.76,0,0
25.49,50.21,10.86,17,1
29.91,52.47,35.08,14,0
38.2,77.22,11.27,14,2
21.24,88.71,48.95,4,0
12.03,36.67,29.2,5,0
41.23,44.38,19.36,12,2
12.78,59.14,39.06,1,0
16.57,67.97,63.5,4,0
24.66,57.75,47.62,7,0
26.89,81.39,36.03,16,0
37.03,78.77,52.28,14,2
25.43,53.37,50.04,7,0
28.42,27.84,58.83,12,0
18.0,38.61,19.67,22,0
29.07,59.09,56.96,12,0
22.45,89.93,25.16,8,1
14.96,64.73,61.64,1,0
40.39,62.13,24.02,11,2
14.45,75.68,60.83,3,0
32.34,35.66,62.94,12,2
39.25,35.28,16.29,13,2
17.38,49.18,63.55,4,0
19.11,94.64,12.89,20,0
24.8,86.32,20.46,18,0
20.84,72.61,33.32,5,0
34.77,52.38,64.64,14,2
22.14,63.83,35.85,18,0
41.58,46.25,39.37,11,2
37.76,72.2,47.58,12,2
38.86,54.32,63.19,13,2
13.91,33.42,52.65,23,0
17.29,40.06,20.78,3,0
17.08,67.61,25.27,0,0
32.16,73.62,13.56,11,2
12.36,31.72,44.73,22,0
36.19,81.58,18.3,12,2
28.41,82.7,22.67,10,1
28.99,75.62,58.62,13,0
28.12,72.85,26.63,15,1
28.06,41.23,40.3,9,0
17.94,89.37,30.66,23,0
20.5,43.8,12.22,21,0
26.63,37.78,28.68,9,1
32.34,69.7,31.26,12,2
20.16,50.49,59.05,23,0
36.18,90.31,26.49,13,2
36.32,57.22,29.62,11,2
20.22,36.46,52.63,21,0
28.8,92.03,51.26,11,0
22.47,61.08,53.5,6,0
17.72,61.3,62.36,20,0
36.18,52.01,53.35,12,2
41.74,83.52,31.23,12,2
28.97,45.14,54.83,10,0
39.42,25.96,36.99,13,2
31.27,59.81,23.83,12,1
28.97,89.81,25.27,16,1
26.4,44.13,20.76,18,0
19.07,43.64,16.26,3,0
14.53,76.67,18.52,21,0
25.27,79.29,11.6,18,0
28.84,55.49,58.64,14,0
27.28,83.36,61.07,17,0
32.87,37.04,41.45,11,2
17.76,50.69,55.91,22,0
22.63,53.3,18.46,9,1
24.47,46.9,59.4,7,0
17.6,40.24,36.86,22,0
39.19,48.67,11.83,12,2
32.45,26.26,16.05,13,2
14.76,74.23,25.61,21,0
33.38,72.88,10.48,14,2
28.43,56.52,25.63,16,1
27.72,47.6,11.42,16,1
41.69,55.39,21.45,12,2
30.55,90.56,23.14,12,1
38.9,67.25,64.68,11,2
39.41,76.2,21.43,14,2
15.04,41.07,21.63,4,0
12.25,31.63,47.15,21,0
25.06,30.82,56.98,16,0
35.08,58.04,30.06,14,2
36.73,75.17,57.91,11,2
35.62,79.19,27.39,12,2
25.42,75.43,19.23,6,1
34.5,88.89,26.79,11,2
33.56,28.64,42.73,11,2
21.41,84.87,28.93,5,0
17.06,71.25,46.35,3,0
30.64,37.29,21.51,15,1
32.31,72.77,47.96,12,2
29.04,60.82,27.8,11,1
18.4,50.13,33.98,21,0
20.3,42.36,39.79,21,0
33.25,57.49,47.11,12,2
40.88,41.74,21.61,12,2
40.35,30.8,55.65,13,2
27.59,84.23,49.15,7,0
38.6,66.5,21.34,13,2
12.88,50.46,63.57,21,0
37.83,56.27,45.89,12,2
26.28,85.54,33.79,16,1
35.45,47.39,16.98,12,2
12.17,51.61,38.39,21,0
38.06,78.63,17.39,13,2
29.85,39.04,32.48,9,1
19.21,71.15,31.3,23,0
22.42,55.4,49.04,7,0
18.02,60.01,18.97,22,0
24.73,80.08,54.85,19,0
21.9,94.52,26.59,3,0
28.04,83.21,33.31,10,1
36.44,36.24,52.02,12,2
41.47,40.72,43.65,11,2
19.54,53.7,25.56,22,0
15.2,75.35,30.01,4,0
23.87,60.66,25.43,6,1
16.31,88.13,41.9,4,0
37.03,28.41,26.96,12,2
27.03,43.1,49.36,6,0
30.6,40.35,41.05,14,0
16.52,77.09,16.31,22,0
34.49,57.53,25.69,13,2
41.21,26.05,20.62,13,2
26.47,79.14,30.25,19,0
40.87,50.33,37.41,11,2
13.04,43.23,36.89,2,0
13.07,37.79,51.01,22,0
40.8,91.22,18.78,11,2
33.01,90.94,61.95,14,2
17.66,30.36,27.54,3,0
22.92,41.29,25.11,6,1
27.23,70.23,47.06,8,0
33.08,71.93,53.91,12,2
37.26,54.24,29.57,14,2
14.48,64.8,50.57,1,0
31.7,74.18,58.37,15,0
26.3,91.54,51.71,17,0
29.93,75.76,9.95,12,1
27.26,32.72,55.16,6,0
25.52,75.25,52.15,9,0
18.17,29.74,46.15,22,0
26.17,60.18,51.32,8,0
17.69,61.88,63.83,22,0
13.34,79.48,32.57,21,0
23.21,25.81,11.83,8,1
12.75,86.23,34.27,21,0
28.88,71.47,10.65,16,1
14.17,27.18,24.77,22,0
25.13,36.2,41.45,18,0
41.4,27.77,25.65,14,2
12.3,78.62,47.07,0,0
23.01,36.96,54.85,7,0
32.2,28.19,31.97,12,2
16.77,34.66,59.31,2,0
28.82,64.17,12.55,9,1
19.75,59.68,55.89,4,0
18.68,42.24,55.23,0,0
38.85,91.01,26.35,13,2
18.1,84.84,25.03,2,0
23.3,47.01,25.39,7,1
17.09,58.22,54.25,1,0
20.52,61.18,55.4,22,0
20.79,77.93,26.79,22,0
21.8,54.96,41.78,20,0
31.23,63.25,15.92,12,1
34.28,53.88,34.72,11,2
27.32,78.4,64.93,18,0
30.31,63.92,17.05,9,1
36.4,82.94,62.01,11,2
41.99,28.76,54.98,11,2
25.7,88.3,63.42,16,0
40.09,82.36,18.24,14,2
26.71,82.3,20.17,8,1
35.46,34.82,8.96,11,2
29.2,43.44,49.31,14,0
38.52,93.62,44.71,11,2
25.46,91.52,18.15,17,1
32.87,40.86,53.1,12,2
25.99,55.3,25.05,9,1
37.71,35.92,15.69,12,2
41.83,43.38,32.09,13,2
19.3,37.93,13.19,21,0
26.23,30.67,23.0,7,1
14.44,65.56,29.17,4,0
16.23,41.85,56.56,20,0
39.87,94.46,53.18,11,2
28.31,61.08,33.24,10,1
23.85,50.14,49.3,6,0
32.14,88.92,40.41,11,2
28.8,68.45,27.43,10,1
20.66,33.9,49.37,2,0
18.8,59.85,46.96,5,0
29.71,55.88,43.29,12,0
17.65,78.56,43.22,23,0
16.18,73.56,46.93,2,0
21.55,50.96,29.92,3,0
37.84,57.86,57.54,12,2
13.1,61.32,17.25,3,0
37.0,54.57,58.38,13,2
30.63,32.54,27.51,13,1
13.21,88.38,15.13,23,0
30.06,72.08,42.2,15,0
24.78,57.88,29.43,8,1
37.23,64.87,54.48,12,2
39.22,39.92,32.55,11,2
20.59,62.14,46.11,23,0
35.53,77.22,25.57,12,2
21.29,62.36,19.94,5,0
20.87,58.65,30.12,23,0
17.78,57.37,42.59,0,0
32.35,78.31,45.45,12,2
19.85,77.73,40.96,20,0
25.95,77.5,64.32,9,0
36.36,42.23,47.39,13,2
35.76,68.25,61.1,12,2
37.66,79.52,14.72,13,2
16.83,64.33,11.5,2,0
29.61,79.53,25.73,14,1
39.45,84.81,15.79,13,2
13.26,37.17,37.97,4,0
35.84,46.44,37.58,12,2
19.39,67.09,40.78,2,0
32.09,45.28,50.48,11,2
33.52,90.9,63.37,12,2
39.77,38.59,58.06,11,2
27.26,49.99,14.75,17,1
37.45,94.6,27.3,14,2
13.36,38.24,22.58,21,0
24.62,56.42,18.08,16,1
25.19,46.96,39.05,8,0
28.15,81.69,39.54,10,0
26.44,46.29,20.95,18,0
41.04,36.3,48.58,13,2
14.36,90.32,49.78,21,0
19.95,47.22,9.2,3,0
41.06,76.92,30.56,11,2
25.36,45.34,58.74,17,0
29.13,37.5,37.66,10,0
14.43,81.17,27.81,21,0
20.52,28.89,22.46,2,0
13.19,48.24,21.87,4,0
16.13,79.61,13.69,2,0
31.0,60.85,54.58,10,0
34.91,73.27,12.94,11,2
38.1,29.68,24.66,13,2
19.54,77.49,10.6,0,0
21.99,37.04,52.54,23,0
29.08,81.61,10.24,16,1
14.51,64.49,25.57,3,0
36.2,76.74,40.68,14,2
26.5,39.9,31.34,16,1
40.97,52.68,24.09,12,2
15.52,81.14,23.69,3,0
16.0,88.76,53.47,23,0
22.46,40.86,63.52,8,0
18.2,80.54,27.84,5,0
32.9,32.6,10.23,13,2
40.4,54.8,10.08,11,2
14.7,90.71,51.28,23,0
19.27,91.16,39.49,0,0
19.14,45.77,52.66,22,0
27.27,38.5,47.76,7,0
25.56,35.46,59.73,16,0
33.81,58.66,58.49,11,2
33.98,31.45,52.93,12,2
29.18,49.98,35.09,15,0
29.73,26.19,25.56,14,1
37.27,43.16,36.9,12,2
23.91,88.02,36.62,19,0
12.37,56.29,42.79,5,0
18.39,30.16,18.61,3,0
13.06,70.28,45.37,0,0
23.8,91.89,34.03,17,1
22.74,57.44,43.35,8,0
14.96,68.7,21.66,2,0
34.65,89.36,32.76,13,2
28.59,54.34,19.98,9,1
18.77,71.52,57.89,21,0
34.77,55.85,35.81,14,2
32.04,92.35,20.82,12,2
17.75,60.27,10.35,1,0
41.49,87.0,46.52,12,2
17.32,60.5,20.23,21,0
35.15,71.79,64.41,12,2
41.05,52.03,38.42,12,2
33.77,89.23,24.47,13,2
31.97,70.29,45.49,12,0
39.1,26.39,23.69,14,2
20.07,26.09,54.76,2,0
20.31,72.33,25.57,22,0
31.23,33.0,64.33,9,0
38.46,75.13,42.49,11,2
30.52,47.54,56.13,9,0
41.31,62.72,12.15,13,2
18.69,37.21,27.85,20,0
36.78,42.24,50.04,11,2
39.82,55.58,45.34,14,2
24.81,71.58,19.07,6,1
40.86,35.9,28.3,11,2
18.06,44.69,23.02,2,0
40.59,39.49,42.96,13,2
39.08,85.39,27.64,13,2
13.98,70.36,25.62,0,0
27.64,57.79,19.82,6,1
27.87,91.29,31.31,19,0
13.71,76.51,19.14,22,0
13.19,90.26,62.87,21,0
12.15,66.83,16.81,23,0
27.74,34.66,60.06,18,0
25.91,72.28,32.42,8,1
40.21,39.1,29.54,12,2
22.27,49.22,21.19,8,1
31.75,60.67,44.24,10,0
12.23,36.02,47.08,21,0
31.91,26.45,34.65,11,1
39.4,47.9,11.18,14,2
22.64,82.7,60.36,8,0
21.42,26.08,63.88,21,0
30.78,32.66,32.57,11,1
21.86,81.48,42.98,4,0
24.07,46.41,33.67,17,1
20.19,90.67,26.35,23,0
22.35,51.62,12.41,8,1
32.38,80.77,34.0,12,2
39.67,43.12,54.65,12,2
29.49,29.33,8.97,10,1
12.3,86.71,41.18,20,0
19.92,89.91,58.2,20,0
40.57,74.57,20.4,11,2
39.31,78.9,18.45,14,2
15.47,25.5,52.02,23,0
39.25,77.77,22.54,12,2
40.94,58.05,18.94,11,2
21.74,56.7,29.55,5,0
33.03,62.8,30.37,12,2
28.8,43.98,57.82,15,0
22.11,73.74,43.25,17,0
16.6,45.69,31.14,3,0
23.01,64.1,38.46,7,0
39.83,34.58,62.38,11,2
36.34,72.26,14.45,13,2
21.92,38.27,19.84,2,0
28.43,36.93,62.86,14,0
24.18,26.7,62.57,19,0
25.99,33.53,18.1,16,1
34.84,41.28,16.27,14,2
28.29,40.56,32.0,15,1
17.43,47.94,10.83,21,0
20.07,28.81,45.33,22,0
29.03,90.46,12.42,10,1
32.78,33.34,11.31,12,2
27.24,74.14,35.66,18,0
30.61,62.46,62.59,13,0
35.68,63.7,32.33,11,2
28.36,32.39,28.32,16,1
41.32,42.03,64.88,11,2
19.07,79.59,38.32,23,0
39.59,57.46,29.39,11,2
19.43,56.99,29.99,20,0
27.95,63.21,19.11,17,1
25.68,55.37,37.2,8,0
23.19,81.43,33.01,8,1
40.88,77.41,23.44,12,2
20.17,47.19,17.15,23,0
32.25,81.85,25.74,13,2
36.12,61.3,36.99,14,2
17.91,68.94,11.32,23,0
41.19,85.63,16.76,13,2
28.4,58.32,62.02,12,0
39.43,77.94,38.94,12,2
31.92,68.97,11.62,10,1
31.48,54.87,47.51,10,0
22.37,80.23,11.52,9,1
35.12,32.36,50.12,12,2
12.89,65.69,50.75,21,0
28.67,28.25,45.11,9,0
12.96,35.93,49.74,2,0
21.21,66.92,13.01,20,0
14.89,46.53,49.43,1,0
39.35,43.37,15.79,11,2
30.85,91.91,27.35,14,1
32.06,50.61,61.74,11,2
37.53,64.53,36.66,11,2
33.99,62.4,63.14,14,2
15.73,29.34,13.07,21,0
30.53,72.2,35.22,12,0
41.35,60.9,11.56,13,2
18.42,51.7,43.92,20,0
30.59,29.62,12.49,14,1
28.91,45.51,18.0,16,1
23.75,86.89,22.75,9,1
40.64,37.16,50.68,14,2
22.69,40.35,17.35,19,0
14.81,39.37,56.26,1,0
40.88,87.36,15.52,12,2
33.88,74.0,10.01,14,2
22.27,86.73,30.52,17,1
20.42,88.96,63.83,4,0
39.84,89.96,14.29,13,2
20.21,59.0,13.8,3,0
28.11,58.34,50.82,10,0
18.45,83.02,25.79,2,0
41.86,48.23,48.89,13,2
35.09,26.55,19.4,11,2
29.03,48.21,34.22,16,1
34.37,75.14,23.12,11,2
39.49,33.65,33.74,14,2
40.89,79.93,51.84,11,2
35.58,82.08,51.43,12,2
37.47,32.06,37.4,13,2
23.93,31.85,60.92,17,0
23.75,38.92,23.04,9,1
36.25,49.95,21.7,12,2
34.79,62.29,42.99,11,2
39.03,58.99,43.41,12,2
15.99,84.72,10.65,23,0
32.72,34.96,42.64,13,2
31.43,73.83,29.34,13,1
35.96,63.42,50.6,14,2
12.74,76.58,54.06,23,0
36.79,48.94,39.47,11,2
21.79,58.0,8.1,2,0
32.61,27.0,44.27,14,2
30.5,33.13,50.69,9,0
25.21,51.25,22.19,6,1
34.38,58.69,34.48,13,2
40.84,31.0,63.05,11,2
21.7,82.75,24.99,4,0
34.45,91.22,20.72,14,2
21.44,66.75,20.02,0,0
37.37,28.74,39.85,13,2
25.12,76.72,62.14,9,0
25.48,40.2,42.7,19,0
35.16,76.36,25.29,12,2
26.89,55.4,44.4,16,0
20.0,28.74,43.62,1,0
41.87,44.51,42.02,12,2
30.61,54.89,17.09,16,1
31.35,76.54,44.17,9,0
31.4,34.31,32.52,11,1
38.5,45.09,9.06,14,2
17.52,30.85,38.77,1,0
13.77,68.11,64.39,1,0
23.6,58.2,27.94,18,0
28.95,90.03,63.04,14,0
20.57,76.84,13.48,1,0
32.68,79.45,49.75,11,2
14.22,36.51,14.52,2,0
35.72,43.66,23.59,13,2
33.54,60.92,40.54,13,2
18.42,25.94,41.79,22,0
20.95,85.91,52.19,3,0
36.21,79.44,43.07,13,2
35.2,29.06,41.84,14,2
36.41,84.43,60.0,12,2
21.67,25.31,33.77,21,0
41.09,33.0,20.84,11,2
33.46,28.88,17.22,13,2
13.96,58.54,30.8,22,0
26.33,79.88,48.63,9,0
31.94,37.5,10.42,10,1
17.06,79.0,15.36,22,0
39.05,37.94,14.05,14,2
34.62,94.34,41.36,12,2
14.44,84.74,21.84,22,0
39.4,76.6,17.48,13,2
24.13,66.42,41.79,8,0
25.57,41.98,51.39,16,0
35.49,33.35,26.93,13,2
31.32,57.22,40.96,16,0
25.13,53.19,13.59,8,1
19.79,72.21,61.31,22,0
27.51,36.91,27.2,16,1
29.38,64.35,64.86,13,0
30.93,73.53,63.78,15,0
30.15,45.93,52.39,14,0
30.52,79.6,9.14,16,1
26.27,55.23,38.98,7,0
28.86,36.38,12.95,13,1
20.66,38.63,59.02,3,0
16.75,44.52,53.01,2,0
30.21,36.07,63.42,10,0
13.41,64.4,42.68,3,0
13.96,91.44,37.76,20,0
19.42,87.73,37.58,20,0
17.83,47.66,30.03,20,0
23.22,85.53,34.72,8,1
23.14,91.78,44.22,16,0
15.51,45.59,61.18,22,0
19.4,88.37,41.97,23,0
12.14,94.82,56.86,22,0
22.53,80.84,57.18,9,0
35.89,52.32,37.57,14,2
19.98,67.6,27.81,21,0
31.3,50.49,44.46,9,0
14.95,94.72,33.42,0,0
12.37,29.75,12.64,22,0
26.95,87.52,29.54,19,0
25.84,30.22,64.66,7,0
17.75,27.95,10.77,21,0
20.6,90.8,47.71,22,0
12.92,85.71,55.95,20,0
35.93,50.31,44.98,13,2
21.04,92.03,40.48,21,0
18.58,85.33,48.33,22,0
36.14,88.14,32.47,12,2
13.18,66.66,13.21,21,0
20.54,92.08,62.86,0,0
19.88,81.67,32.64,21,0
19.89,90.8,45.93,5,0
12.34,44.71,38.28,4,0
40.04,62.25,11.12,11,2
37.92,85.74,62.31,14,2
